time,company_id,device_id,motor_temp,motor_speed_act,motor_speed_actual,bearing_temp,rear_bearing_temp,bearing_accel_value,bearing_freq_value,bearing_accel_peak,bearing_accel_value2,bearing_freq_value2,bearing_temp_value,motor_bearing_front_temp,motor_bearing_front_freq,motor_bearing_front_accel,motor_bearing_front_accel_peak,motor_bearing_rear_temp,motor_bearing_rear_freq,motor_bearing_rear_accel,motor_bearing_rear_accel_peak,operation_status,current_ratio,quick_ratio,equity_multiplier,company_size,debt_to_asset_ratio,roa,roe,asset_turnover,cash_flow_ratio,revenue_growth_rate
16JUN24:12:00:00,1,5,51.01,1148.39,1132.59,88.01,89.74,0.77,48.81,0.35,0.66,62.4,84.86,92.21,40.94,0.61,0.5,86.18,44.51,0.71,0.48,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
17JUN24:00:00:00,1,3,67.31,1221.74,1157.37,76.79,88.7,0.72,52.37,0.39,0.98,55.11,87.41,82.27,41.42,0.7,0.47,94.66,66.16,0.59,0.51,Normal,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
17JUN24:00:00:00,1,5,81.65,1114.45,923.82,83.93,83.09,0.59,45.17,0.41,0.8,50.63,91.87,89.34,40.73,0.72,0.51,89.78,33.44,0.67,0.4,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
16JUN24:12:00:00,1,4,75.89,1054.13,1328.55,86.03,93.6,0.79,50.58,0.45,0.66,59.07,87.79,81.07,38.87,0.72,0.44,86.46,52.47,0.61,0.48,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
16JUN24:12:00:00,1,3,70.99,1092.61,1173.96,85.89,85.81,0.59,54.78,0.34,0.8,53.05,91.35,87.91,66.38,0.91,0.42,90.98,61.19,0.79,0.53,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
22JUN24:12:00:00,1,6,67.86,1129.15,1179.27,90.77,94.32,1.1,53.51,0.35,0.75,53.75,83.6,85.31,56.15,0.69,0.37,89.48,33.06,0.68,0.44,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
18JUN24:12:00:00,1,3,82.88,1268.21,1040.44,88.68,88.59,0.84,48.31,0.28,0.7,63.88,86.82,82.96,41.58,0.89,0.46,85.9,39.7,0.68,0.54,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
18JUN24:12:00:00,1,2,71.94,1174.44,1330.14,91.35,85.69,1.08,59.29,0.42,0.91,51.96,89.48,93.25,48.97,0.55,0.33,87.81,56.03,0.66,0.52,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
18JUN24:12:00:00,1,1,66.42,1215.69,1248.06,80.77,92.35,0.72,48.91,0.43,0.89,63.57,80.35,88.09,57.86,0.75,0.52,86.5,54.8,0.64,0.56,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
19JUN24:12:00:00,1,2,61.75,1209.17,1278.5,89.21,96.76,0.73,54.78,0.43,0.66,60.69,86.64,85.36,46.98,0.49,0.47,91.48,74.17,0.68,0.47,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
19JUN24:12:00:00,1,4,59.75,1345.12,1042.87,79.25,90.06,0.76,54.56,0.37,0.88,56.21,81.05,90.99,47.86,0.5,0.42,94.39,36.6,0.72,0.47,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
20JUN24:12:00:00,1,5,76.62,1399.88,1145.24,100.52,95.06,0.84,66.26,0.42,0.85,75.4,77.4,84.29,34.82,0.57,0.36,86.93,42.4,0.75,0.56,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
22JUN24:12:00:00,1,2,105.73,1172.97,1020.97,84,93.53,0.9,49.42,0.37,0.7,71.89,80.05,89.81,26.29,0.51,0.4,92.02,32.43,0.76,0.44,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
17JUN24:12:00:00,1,6,82.96,1163.01,1358.36,91.2,89.56,0.87,38.89,0.43,0.62,57.5,92.54,80.57,61.91,0.57,0.43,85.4,54.96,0.63,0.49,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
20JUN24:00:00:00,1,5,63.22,1017.86,1181.46,92.1,99.04,0.69,45.83,0.41,0.74,61.27,82.67,74.33,62.53,0.62,0.39,90.71,52.22,0.64,0.42,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
16JUN24:00:00:00,1,1,68.89,1374.76,1053.08,83.17,92.61,0.84,54.61,0.37,0.81,64.11,83.12,74.64,25.71,0.68,0.45,98.05,48.2,0.72,0.48,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
22JUN24:00:00:00,1,4,66.82,1349.4,1185.53,84.21,85.35,0.81,49.82,0.43,0.81,51.78,93.13,82.2,53.88,0.57,0.4,92.59,57.39,0.69,0.57,Normal,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
22JUN24:00:00:00,1,2,65.42,1124.2,1324.75,87.07,91.26,0.71,42.16,0.38,0.7,43.07,89.02,83.66,42.24,0.57,0.38,89.84,67,0.64,0.43,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
22JUN24:00:00:00,1,1,67.64,1130.81,1226.76,83.1,86.49,0.71,62.31,0.34,0.86,52.81,95.7,96.77,45.02,0.45,0.42,90.94,59.91,0.53,0.52,Normal,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
21JUN24:12:00:00,1,2,87.44,1187.84,1240.87,95.21,89.02,0.94,52.74,0.34,0.88,73.37,87.29,81.13,49.72,0.43,0.41,100.29,59.2,0.6,0.49,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
21JUN24:00:00:00,1,4,64.69,1189.06,1157.62,88.05,88.23,0.66,30.96,0.43,0.93,40.33,85.67,81.21,53.01,0.74,0.39,95.4,38.91,0.58,0.54,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
21JUN24:00:00:00,1,1,59.15,1216.85,1216.04,87.52,96.38,0.66,47.09,0.39,0.69,82.15,82.8,75.14,50.93,0.59,0.44,92.73,43.54,0.58,0.49,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
20JUN24:00:00:00,1,2,83.09,1266.06,1309.73,95.3,83.6,0.86,42.87,0.37,0.85,42.31,82.03,77.62,56.95,0.56,0.52,94.42,52.8,0.64,0.51,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
19JUN24:12:00:00,1,1,73.08,1130.64,1329.07,82.03,90.3,0.68,41.04,0.38,0.68,43.48,81.56,86.78,66.95,0.5,0.37,83.88,70.08,0.61,0.51,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
19JUN24:00:00:00,1,4,66.76,1148.07,1267.96,88.37,91.37,0.81,43.89,0.41,0.55,47.18,87.91,76.09,51.25,0.58,0.44,90.43,58.1,0.65,0.49,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
19JUN24:00:00:00,1,2,72.39,1437.2,1409.35,91.62,85.63,0.8,42.43,0.43,0.92,53.54,86.82,79.89,53.51,0.44,0.41,85.27,57.26,0.77,0.46,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
18JUN24:00:00:00,1,4,71.04,1252.34,1122.31,85.31,85.23,0.74,57.64,0.4,0.85,59.84,78.24,86.65,45.99,0.61,0.34,81.19,45.91,0.73,0.53,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
18JUN24:00:00:00,1,2,56.59,1139.26,1223.19,79.46,85.71,0.71,58.08,0.36,0.81,34.96,93.35,81.48,61.13,0.49,0.37,89.2,65.7,0.53,0.52,Normal,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
19JUN24:00:00:00,1,1,67.74,1148.89,1120.25,92.76,94.32,0.74,33.34,0.42,0.82,68.15,81.86,91.4,48.09,0.5,0.36,84.4,54.68,0.71,0.55,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
17JUN24:00:00:00,1,4,58.41,1354.76,1292.45,81.52,90.8,0.78,53.4,0.38,0.83,39.71,80.83,78.95,63.97,0.44,0.43,84.11,50.12,0.73,0.53,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
17JUN24:00:00:00,1,1,77.87,1067.26,1094.07,80.19,93.77,0.86,24.56,0.45,0.7,57.58,78.18,76.27,49.83,0.64,0.35,85.8,60.63,0.66,0.46,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
16JUN24:00:00:00,1,2,74.5,1230.04,982.17,84.27,82.92,0.93,42.55,0.41,0.66,30.28,86.06,80.58,53.21,0.64,0.37,85.22,63.61,0.91,0.56,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
17JUN24:12:00:00,1,4,73.55,1210.87,1035.96,82.05,90.22,0.86,40.86,0.34,0.77,37.04,84.59,89.24,48.64,0.74,0.39,79.23,69.37,0.64,0.49,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
18JUN24:00:00:00,1,5,66.87,1000.76,1182.48,85.33,93.99,0.74,56.4,0.43,0.82,49.63,83.84,82.51,49.43,0.55,0.46,84.53,64.04,0.68,0.48,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
16JUN24:00:00:00,1,6,75.99,1065.06,1233.43,82.04,93.93,0.99,56.62,0.38,0.76,46.32,72.38,75.73,36.09,0.53,0.43,85,74.47,0.61,0.5,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
16JUN24:12:00:00,1,6,84.78,1238.99,1206.75,84.45,95.94,0.81,52.3,0.45,0.69,57.93,80.98,92.47,52.09,0.59,0.43,86.25,57.81,0.77,0.51,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
16JUN24:00:00:00,1,4,58.56,1037.4,1250.01,82.67,89.18,0.87,49.87,0.36,0.83,56.12,93.83,79.77,58.1,0.51,0.41,86.15,49.57,0.69,0.46,Normal,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
20JUN24:00:00:00,1,4,70.03,1200.28,1144.32,79.78,81.54,0.68,43.28,0.52,0.78,44.41,90.31,94.55,54.21,0.62,0.36,97.12,79.2,0.56,0.45,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
21JUN24:12:00:00,1,3,73.24,1249.75,1081.52,90.42,82.73,0.74,40.74,0.43,0.66,61.93,90.62,90.15,38.57,0.37,0.42,99.45,50.58,0.65,0.51,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
22JUN24:12:00:00,1,4,67.77,1302.66,1113,82.3,92.21,1.06,54.04,0.44,0.83,53.24,76.23,88.19,67.06,0.65,0.52,87.6,57.2,0.82,0.52,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
21JUN24:00:00:00,1,6,62.57,1160.71,1070.2,72.99,89.64,0.89,48.35,0.43,0.97,66.94,86.83,81.56,44.53,0.63,0.36,89.44,60.06,0.67,0.53,Normal,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
22JUN24:12:00:00,1,3,80.78,1232.1,920.66,87.31,90.84,0.86,63.74,0.44,0.85,42.06,85.75,85.24,53.76,0.69,0.39,86.7,72.53,0.67,0.55,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
21JUN24:00:00:00,1,3,61.14,1313.43,971.71,93.09,87.97,0.97,46.09,0.38,0.87,73.12,88.48,85.73,49.39,0.65,0.4,91.86,35.4,0.86,0.5,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
18JUN24:12:00:00,1,4,72.04,1290.24,1064.2,76.71,89.28,0.76,59.11,0.5,0.71,62.33,89.32,79.15,65.9,0.62,0.45,88.19,48.5,0.62,0.53,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
20JUN24:12:00:00,1,6,66.79,1182.05,954.45,94.38,87.64,0.8,49.62,0.41,0.76,61.78,88.71,90.89,39.33,0.58,0.33,88.58,53.13,0.92,0.56,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
21JUN24:12:00:00,1,6,57.44,1277.86,1279.47,88.05,91.87,0.75,60.07,0.38,0.79,60.31,88.67,73.72,46.31,0.73,0.45,83.39,52.85,0.72,0.5,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
19JUN24:12:00:00,1,6,62.83,1210.34,1051.01,82.89,93.64,0.84,49.84,0.48,0.7,68.26,86.64,91.5,50.57,0.78,0.32,87.98,63.2,0.81,0.43,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
20JUN24:12:00:00,1,3,61.68,1239.11,1068.05,90.27,90.91,0.76,37.88,0.34,0.84,80.8,83.55,80.36,56.6,0.51,0.44,98.57,55.51,0.7,0.43,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
21JUN24:12:00:00,1,5,64.51,1046.29,1164.66,89.5,90.12,0.86,57.74,0.34,0.7,51.81,83.5,80.59,47.59,0.74,0.34,86.91,61.57,0.75,0.44,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
21JUN24:12:00:00,1,1,64.03,1230.16,1165.48,84.82,94.73,0.9,42.42,0.42,0.64,48.52,83.43,80.66,41.23,0.71,0.46,88.2,47.76,0.61,0.52,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
22JUN24:12:00:00,1,1,62.35,1250.05,1109.8,83.61,86.87,0.68,47.37,0.42,0.9,77.21,89.56,84.06,46.41,0.72,0.38,92.47,71.71,0.7,0.53,Normal,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
17JUN24:00:00:00,1,6,58.29,1176.99,934.61,88.37,89.43,0.8,65.7,0.37,0.72,55.93,75.23,89.54,41.53,0.64,0.4,90.78,55.92,0.8,0.45,Fault,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
22JUN24:00:00:00,1,6,74.74,1105.37,1133.5,80,91.69,0.87,50.36,0.48,0.75,83.36,81.6,96.74,35.68,0.5,0.4,94.9,52.95,0.66,0.51,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
17JUN24:00:00:00,1,2,74.87,1292.25,1180.18,72.66,86.97,0.8,50.75,0.39,0.89,43.62,92.61,83.87,31.17,0.65,0.39,94.7,57.29,0.81,0.54,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
17JUN24:12:00:00,1,5,70.71,1256.1,1181.13,79.79,91.45,0.86,61.12,0.37,0.9,61.94,75.92,86.27,50.81,0.71,0.45,88.17,35.45,0.62,0.43,Warnin,1.15,1.32,2.64,641.6,0.43,0.04,0.08,0.92,0.79,0.03
24JUN24:12:00:00,1,4,77.14,1110.46,1234.99,78.7,82.47,0.76,69.83,0.4,0.89,22.98,85,89.7,51.27,0.59,0.42,95.11,46.56,0.72,0.5,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
24JUN24:12:00:00,1,2,84.22,1263.35,1215.99,86.58,91.7,0.89,47.44,0.33,0.72,46.98,87.06,89.62,46.96,0.67,0.37,89.22,34.97,0.55,0.65,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
25JUN24:00:00:00,1,5,71.35,1231.7,1242.35,87.77,94.23,0.79,24.56,0.39,1.04,36.98,85.95,78.76,52.11,0.71,0.43,86.67,54.34,0.59,0.44,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
29JUN24:12:00:00,1,6,62.49,1259.7,1192.65,85.83,86.52,0.97,51.66,0.5,0.74,71.83,79.86,92.28,55.3,0.56,0.39,91.54,62.81,0.81,0.51,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
27JUN24:12:00:00,1,5,61.31,1341.34,941.77,85.16,96.53,0.68,61.03,0.39,0.56,57.05,83.99,80.06,45.49,0.67,0.45,87.57,58.17,0.73,0.53,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
23JUN24:00:00:00,1,3,57.37,1206.87,1164.45,88.24,86.21,0.7,47.18,0.47,0.77,55.45,89.72,88.97,50.56,0.78,0.39,99.72,60.77,0.75,0.46,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
25JUN24:12:00:00,1,1,71.99,1363.72,1357.2,89.14,90.67,0.79,46.67,0.43,0.84,40.83,76.46,90.83,47.52,0.56,0.4,103.58,49.87,0.78,0.48,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
23JUN24:12:00:00,1,4,71.29,1185.62,1099.84,85.62,83.59,0.75,55.21,0.46,0.77,44.02,88.17,85.74,44.28,0.57,0.5,91.57,54.95,0.56,0.51,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
23JUN24:12:00:00,1,3,73.88,1362.12,1286.54,87.5,91.53,0.88,38.04,0.35,0.93,67.37,89.25,88.97,41.04,0.68,0.42,91.49,44.5,0.66,0.51,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
23JUN24:12:00:00,1,1,67.12,1172.44,1080.41,97.04,91.87,0.94,53.05,0.31,0.78,42.12,88.49,95.8,45.9,0.37,0.37,90.19,52.32,0.88,0.57,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
23JUN24:12:00:00,1,6,70.18,1182.8,1025.34,89.36,91.94,0.7,46.86,0.41,0.79,51.65,91.63,86.59,57.33,0.51,0.45,79.25,54.73,0.84,0.6,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
27JUN24:12:00:00,1,4,75.08,1414.42,1333.52,81.1,86.66,0.85,45.16,0.45,0.9,62.35,84.46,83.43,55.09,0.6,0.4,94.28,60.04,0.76,0.58,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
25JUN24:00:00:00,1,3,58.3,1305.39,1338.14,80.56,81.74,0.98,46.03,0.47,0.82,69.97,87.1,88.18,46.06,0.53,0.5,84.34,42.7,0.89,0.56,Normal,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
28JUN24:12:00:00,1,2,85.71,1236.44,1009.11,78.97,91.76,0.64,48.42,0.37,0.92,43.33,90.1,91.69,43.31,0.49,0.39,97.7,57.61,0.77,0.49,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
23JUN24:12:00:00,1,5,70.88,1223.81,968.74,88.32,89.02,0.93,56.1,0.41,0.76,58.59,94.11,80.29,51.92,0.6,0.47,101.31,59.89,0.59,0.47,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
23JUN24:00:00:00,1,1,66.85,1216.88,1127.53,79.34,91.04,0.72,47.93,0.47,0.82,75.41,75.44,83.9,45.46,0.61,0.49,81.83,52.79,0.74,0.55,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
28JUN24:12:00:00,1,4,70.71,1088.99,1140.99,92.57,88.01,0.85,47.78,0.37,0.82,48.58,85.88,87.35,44.78,0.64,0.32,99.05,53.78,0.68,0.46,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
29JUN24:12:00:00,1,3,67.01,1391.56,1037.06,88.34,90,0.88,67.64,0.45,0.7,71.42,85.95,85.34,48.26,0.68,0.44,94.75,57.72,0.6,0.55,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
28JUN24:00:00:00,1,1,77.32,1162.97,1269.83,84.05,87.39,0.73,38.87,0.39,0.79,67,86.95,88.73,53.81,0.63,0.38,92.78,42.32,0.68,0.52,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
28JUN24:12:00:00,1,1,78.84,1284.02,1394.8,84.66,93.46,0.62,67.99,0.37,0.93,60.78,83.85,92.97,40.4,0.61,0.41,92.15,68.7,0.78,0.5,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
26JUN24:00:00:00,1,6,71.84,1461.09,1342.02,80.84,88.59,0.74,58.47,0.36,0.85,65.83,73.94,90.24,58.73,0.64,0.35,93.87,73.82,0.81,0.53,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
25JUN24:12:00:00,1,6,72.03,1110.24,1227.83,93.48,86.58,0.71,37.44,0.43,0.8,54.33,81.38,86.06,36.85,0.7,0.38,82.82,49.9,0.67,0.44,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
25JUN24:00:00:00,1,6,71.41,1269.15,942.86,82.16,85.59,0.8,55.96,0.35,0.93,59.42,84.11,89.77,53.48,0.6,0.39,88.85,73.23,0.6,0.55,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
24JUN24:00:00:00,1,5,69.81,1209.22,1192.88,80.4,93.26,0.8,44.89,0.3,0.95,36.68,87.19,84.73,56.96,0.61,0.35,85.35,40.2,0.78,0.5,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
25JUN24:12:00:00,1,2,73.81,1049.96,1157.82,81.13,99.74,0.66,62.3,0.47,0.94,49.47,84.99,86.69,54.51,0.59,0.38,85.94,51.53,0.79,0.51,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
25JUN24:00:00:00,1,1,68.1,1368.5,1145.34,89.74,88.45,0.91,51.86,0.44,0.77,41.91,88.12,87.16,56.1,0.52,0.41,84.25,65.38,0.93,0.56,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
25JUN24:12:00:00,1,4,69.9,994.28,1409.47,87.09,87.51,0.74,53.41,0.38,0.81,69.05,86.82,80.83,65.12,0.54,0.45,98.08,73.93,0.59,0.52,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
25JUN24:12:00:00,1,5,71.87,1150.66,1282.49,82.49,94.13,0.67,61.22,0.42,0.77,62.94,89.15,81.42,49.84,0.73,0.38,89.42,37.95,0.74,0.44,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
26JUN24:00:00:00,1,4,79.13,1103.15,1205.72,76.76,92.86,0.94,69.46,0.37,0.75,57.74,93.44,90.11,59.55,0.74,0.5,95.04,46.14,0.71,0.47,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
29JUN24:12:00:00,1,2,59.55,1229.29,1103.42,83.36,100.46,0.82,55.04,0.44,0.8,76.38,84.96,82.62,31.45,0.71,0.41,95.38,51.39,0.82,0.58,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
29JUN24:00:00:00,1,4,59.32,1132.15,1259.18,90.16,91.8,0.73,61.91,0.41,0.95,56.41,79.65,88.8,65.65,0.63,0.41,89.98,53.96,0.56,0.48,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
28JUN24:00:00:00,1,2,68.45,1208.07,1089.3,84.26,86.18,0.84,68.35,0.36,0.67,58.75,81.02,84.93,51.52,0.67,0.36,92.93,42.89,0.64,0.42,Normal,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
27JUN24:00:00:00,1,4,58.87,1015.62,1183.79,84.08,96.19,1.05,54.99,0.37,0.78,58.36,83.19,81.13,31.25,0.71,0.38,86.02,50.48,0.61,0.39,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
26JUN24:00:00:00,1,2,77.63,1103.47,1378.2,83.11,93.71,1,53.68,0.45,0.98,45.22,89.98,87.7,43.96,0.53,0.39,96.16,55.48,0.75,0.53,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
29JUN24:00:00:00,1,1,87.41,1323.41,1050.84,86.24,96.5,0.57,41.79,0.41,0.85,59.05,86.65,79.49,50.67,0.5,0.41,81.44,51.5,0.56,0.49,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
25JUN24:00:00:00,1,4,78.7,1174.49,1214.82,85.7,93.48,0.77,49.52,0.34,0.59,69.03,83.3,81.35,52.38,0.68,0.4,91.51,69.69,0.6,0.55,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
25JUN24:00:00:00,1,2,70.66,1134.67,921.22,81.62,90.82,1.03,52.74,0.41,0.73,53.5,86.18,87.92,55.6,0.56,0.44,94.42,31.79,0.5,0.51,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
24JUN24:12:00:00,1,6,56.8,1199.45,1123.22,86.51,87.52,0.87,57.48,0.42,0.83,43.32,76.18,88.4,62.09,0.68,0.41,87.59,59.8,0.49,0.51,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
24JUN24:00:00:00,1,4,45.63,1246.07,1237.79,84.74,81.74,0.82,54.57,0.4,0.93,50.16,81.04,88.34,54.73,0.64,0.35,86.77,69.39,0.78,0.43,Normal,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
24JUN24:00:00:00,1,2,48.81,1248.85,1309.12,84.59,84.13,0.74,54.22,0.27,0.87,78.87,86.27,79.29,53.16,0.41,0.47,94.8,48.88,0.73,0.48,Normal,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
23JUN24:12:00:00,1,2,59.76,1060.36,1164.46,91.33,91.36,0.82,42.05,0.44,0.99,34.3,82.8,89.57,52.52,0.53,0.36,93.36,47.99,0.64,0.45,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
24JUN24:12:00:00,1,1,67.36,1168.1,1043.4,84.6,90.3,0.64,69.12,0.44,0.85,66.07,86.5,90.79,53.05,0.51,0.48,84.17,76.4,0.62,0.47,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
23JUN24:00:00:00,1,4,83.27,992.86,1277.42,79.74,91,0.48,41.42,0.5,1.01,89.08,78.32,81.21,58.48,0.68,0.36,89.03,50.02,0.53,0.56,Warnin,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
25JUN24:12:00:00,1,3,56.21,951.49,1070.95,87.45,93.64,0.62,59.05,0.4,0.71,47.44,84.92,81.68,53.58,0.53,0.34,92.16,57.78,0.84,0.5,Fault,1.73,1.14,2.62,500.08,0.43,0.04,0.15,0.87,0.83,0.06
